tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2001-D075,Davis Cup WG PO: SVK vs CHI,Carpet,4,D,9/21/2001,1,102701,,,Marcelo Rios,L,175,CHI,25.7,102344,,,Karol Kucera,R,188,SVK,27.5,6-3 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,56,670,140,277
2001-D075,Davis Cup WG PO: SVK vs CHI,Carpet,4,D,9/21/2001,2,103103,,,Dominik Hrbaty,R,183,SVK,23.7,103454,,,Nicolas Massu,R,183,CHI,21.9,6-1 6-1 4-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,28,1185,78,530
2001-D075,Davis Cup WG PO: SVK vs CHI,Carpet,4,D,9/21/2001,4,103103,,,Dominik Hrbaty,R,183,SVK,23.7,102701,,,Marcelo Rios,L,175,CHI,25.7,2-6 4-6 6-2 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,28,1185,56,670
2001-D075,Davis Cup WG PO: SVK vs CHI,Carpet,4,D,9/21/2001,5,103454,,,Nicolas Massu,R,183,CHI,21.9,102466,,,Jan Kroslak,R,188,SVK,26.9,6-2 5-7 6-3,3,RR,,,,,,,,,,,,,,,,,,,,78,530,249,141
2001-D076,Davis Cup WG PO: ESP vs UZB,Clay,4,D,9/21/2001,1,103507,,,Juan Carlos Ferrero,R,183,ESP,21.5,102087,,,Oleg Ogorodov,R,193,UZB,29.1,7-5 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,5,3030,207,179
2001-D076,Davis Cup WG PO: ESP vs UZB,Clay,4,D,9/21/2001,2,102374,,,Alex Corretja,R,180,ESP,27.4,102957,,,Vadim Kutsenko,R,180,RUS,24.5,6-0 6-2 6-7(4) 6-0,5,RR,,,,,,,,,,,,,,,,,,,,11,1895,199,187
2001-D076,Davis Cup WG PO: ESP vs UZB,Clay,4,D,9/21/2001,4,102607,,,Juan Balcells,R,190,ESP,26.2,102957,,,Vadim Kutsenko,R,180,RUS,24.5,6-4 7-6(4),3,RR,,,,,,,,,,,,,,,,,,,,83,516,199,187
2001-D077,Davis Cup G1 PO: INA vs CHN,Hard,4,D,9/21/2001,1,103421,,,Peter Handoyo,R,,INA,22,102772,,,Yu Zhang,R,,CHN,25.4,6-2 3-6 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,931,7,755,13
2001-D077,Davis Cup G1 PO: INA vs CHN,Hard,4,D,9/21/2001,2,103337,,,Ben Qiang Zhu,R,,CHN,22.5,102843,,,Suwandi Suwandi,R,178,INA,25,7-6(5) 2-6 0-6 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,771,12,258,138
2001-D077,Davis Cup G1 PO: INA vs CHN,Hard,4,D,9/21/2001,4,102843,,,Suwandi Suwandi,R,178,INA,25,102772,,,Yu Zhang,R,,CHN,25.4,6-3 6-0 6-0,5,RR,,,,,,,,,,,,,,,,,,,,258,138,755,13
2001-D077,Davis Cup G1 PO: INA vs CHN,Hard,4,D,9/21/2001,5,103421,,,Peter Handoyo,R,,INA,22,103337,,,Ben Qiang Zhu,R,,CHN,22.5,6-4 4-6 6-4,3,RR,,,,,,,,,,,,,,,,,,,,931,7,771,12
2001-D079,Davis Cup WG F: AUS vs FRA,Grass,4,D,11/30/2001,1,102765,,,Nicolas Escude,R,185,FRA,25.6,103720,,,Lleyton Hewitt,R,180,AUS,20.7,4-6 6-3 3-6 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,27,1130,1,4365
2001-D079,Davis Cup WG F: AUS vs FRA,Grass,4,D,11/30/2001,2,102158,,,Patrick Rafter,R,185,AUS,28.9,103206,,,Sebastien Grosjean,R,175,FRA,23.4,6-3 7-6(6) 7-5,5,RR,,,,,,,,,,,,,,,,,,,,7,2785,6,2790
2001-D079,Davis Cup WG F: AUS vs FRA,Grass,4,D,11/30/2001,4,103720,,,Lleyton Hewitt,R,180,AUS,20.7,103206,,,Sebastien Grosjean,R,175,FRA,23.4,6-3 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1,4365,6,2790
2001-D079,Davis Cup WG F: AUS vs FRA,Grass,4,D,11/30/2001,5,102765,,,Nicolas Escude,R,185,FRA,25.6,101885,,,Wayne Arthurs,L,190,AUS,30.6,7-6(3) 6-7(5) 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,27,1130,77,518
2001-D080,Davis Cup G1 PO: AUT vs UKR,Hard,4,D,9/21/2001,1,102905,,,Stefan Koubek,L,175,AUT,24.7,104000,,,Andrey Dernovskiy,U,,UKR,19.3,6-0 6-3 3-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,,91,478,671,19
2001-D080,Davis Cup G1 PO: AUT vs UKR,Hard,4,D,9/21/2001,2,103182,,,Markus Hipfl,R,178,AUT,23.3,103824,,,Orest Tereshchuk,R,,UKR,20,6-3 6-1 6-1,5,RR,,,,,,,,,,,,,,,,,,,,81,520,277,125
2001-D080,Davis Cup G1 PO: AUT vs UKR,Hard,4,D,9/21/2001,4,103182,,,Markus Hipfl,R,178,AUT,23.3,102446,,,Andrei Medvedev,R,193,UKR,27,6-4 4-6 6-0 6-4,5,RR,,,,,,,,,,,,,,,,,,,,81,520,171,225
2001-D080,Davis Cup G1 PO: AUT vs UKR,Hard,4,D,9/21/2001,5,102905,,,Stefan Koubek,L,175,AUT,24.7,104205,,,Taras Demyanekno,U,,UKR,18.2,6-0 6-3,3,RR,,,,,,,,,,,,,,,,,,,,91,478,1354,1
2001-D081,Davis Cup G1 PO: ZIM vs SLO,Hard,4,D,9/21/2001,1,102061,,,Kevin Ullyett,R,178,ZIM,29.3,102959,,,Marko Tkalec,R,178,SLO,24.5,7-5 7-5 6-4,5,RR,,,,,,,,,,,,,,,,,,,,532,35,311,102
2001-D081,Davis Cup G1 PO: ZIM vs SLO,Hard,4,D,9/21/2001,2,101970,,,Iztok Bozic,R,,SLO,29.9,102286,,,Wayne Black,R,170,ZIM,27.8,6-7(4) 6-4 3-6 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,464,49,131,299
2001-D081,Davis Cup G1 PO: ZIM vs SLO,Hard,4,D,9/21/2001,4,102286,,,Wayne Black,R,170,ZIM,27.8,102959,,,Marko Tkalec,R,178,SLO,24.5,6-4 6-4 2-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,131,299,311,102
2001-D081,Davis Cup G1 PO: ZIM vs SLO,Hard,4,D,9/21/2001,5,101970,,,Iztok Bozic,R,,SLO,29.9,103413,,,Genius Chidzikwe,R,,ZIM,22.1,3-6 6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,464,49,,
2001-615,Dusseldorf,Clay,64,A,5/21/2001,300,103720,,,Lleyton Hewitt,R,180,AUS,20.2,103498,,,Marat Safin,R,193,RUS,21.3,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,6,2615,2,3765
2001-615,Dusseldorf,Clay,64,A,5/21/2001,296,103163,,,Tommy Haas,R,188,GER,23.1,103720,,,Lleyton Hewitt,R,180,AUS,20.2,7-6(5) 3-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,23,1295,6,2615
2001-615,Dusseldorf,Clay,64,A,5/21/2001,280,103163,,,Tommy Haas,R,188,GER,23.1,102796,,,Magnus Norman,R,188,SWE,24.9,6-7(3) 7-6(3) 6-4,3,RR,,,,,,,,,,,,,,,,,,,,23,1295,9,2035
2001-615,Dusseldorf,Clay,64,A,5/21/2001,277,103206,,,Sebastien Grosjean,R,175,FRA,22.9,103498,,,Marat Safin,R,193,RUS,21.3,7-6(6) 6-3,3,RR,,,,,,,,,,,,,,,,,,,,10,2030,2,3765
2000-301,Auckland,Hard,32,A,1/10/2000,1,103163,1,,Tommy Haas,R,188,GER,21.7,101543,,,Jeff Tarango,L,180,USA,31.1,7-5 4-6 7-5,3,R32,108,18,4,96,49,39,28,17,3,5,7,8,106,55,39,29,17,4,7,11,1612,63,595
2000-301,Auckland,Hard,32,A,1/10/2000,2,102607,,Q,Juan Balcells,R,190,ESP,24.5,102644,,,Franco Squillari,L,183,ARG,24.3,7-5 7-5,3,R32,85,5,3,76,52,39,13,12,5,6,5,10,74,32,25,18,12,3,6,211,157,49,723
2000-301,Auckland,Hard,32,A,1/10/2000,3,103252,,,Alberto Martin,R,175,ESP,21.3,102238,,,Alberto Berasategui,R,173,ESP,26.5,6-3 6-1,3,R32,56,0,0,55,35,25,12,8,1,1,0,6,56,33,20,7,8,7,11,48,726,59,649
2000-301,Auckland,Hard,32,A,1/10/2000,4,103507,7,,Juan Carlos Ferrero,R,183,ESP,19.9,103819,,,Roger Federer,R,185,SUI,18.4,6-4 6-4,3,R32,68,5,1,53,28,26,15,10,0,0,11,2,70,43,29,14,10,6,8,45,768,61,616
2000-301,Auckland,Hard,32,A,1/10/2000,5,102103,,Q,Michael Sell,R,180,USA,27.3,102765,4,,Nicolas Escude,R,185,FRA,23.7,0-6 7-6(7) 6-1,3,R32,115,1,2,98,66,39,14,13,6,11,8,8,92,46,34,18,12,5,9,167,219,34,873
2000-301,Auckland,Hard,32,A,1/10/2000,6,102021,,,Michael Chang,R,175,USA,27.8,101647,,,Byron Black,R,175,ZIM,30.2,7-5 4-6 7-6(1),3,R32,140,5,3,101,59,45,19,17,1,4,3,3,105,65,41,21,17,2,5,50,722,70,563
2000-301,Auckland,Hard,32,A,1/10/2000,7,101320,,,Magnus Gustafsson,R,185,SWE,33,103066,,WC,Mark Nielsen,R,185,NZL,22.2,6-4 6-4,3,R32,84,4,8,60,31,28,14,10,2,3,1,5,69,45,28,12,10,9,12,60,626,246,135
2000-301,Auckland,Hard,32,A,1/10/2000,8,102563,5,,Thomas Johansson,R,180,SWE,24.7,102785,,Q,Glenn Weiner,R,188,USA,23.7,7-6(5) 6-1,3,R32,77,8,2,69,29,26,20,10,1,2,7,3,64,41,24,13,9,3,6,43,785,334,88
2000-301,Auckland,Hard,32,A,1/10/2000,9,102854,6,,Sjeng Schalken,R,193,NED,23.3,101964,,,Goran Ivanisevic,L,193,CRO,28.3,6-1 4-6 6-4,3,R32,90,5,3,68,43,30,17,13,4,7,11,10,87,43,33,14,14,5,11,37,843,68,571
2000-301,Auckland,Hard,32,A,1/10/2000,10,102494,,Q,Tomas Behrend,R,193,GER,25,103082,,,Markus Hantschk,R,188,GER,22.1,6-2 6-2,3,R32,57,3,1,41,28,23,10,8,2,2,0,3,63,29,21,11,8,5,9,115,344,95,416
2000-301,Auckland,Hard,32,A,1/10/2000,11,103292,,,Gaston Gaudio,R,175,ARG,21,102227,,,Sargis Sargsian,R,180,ARM,26.6,7-5 4-6 7-5,3,R32,144,1,9,111,65,45,22,17,9,13,2,5,110,55,38,26,17,3,8,72,553,52,715
2000-301,Auckland,Hard,32,A,1/10/2000,12,102562,3,,Jiri Novak,R,190,CZE,24.8,102035,,WC,Jonas Bjorkman,R,183,SWE,27.8,7-5 6-4,3,R32,96,7,3,65,44,32,12,11,2,4,8,4,100,59,38,17,11,14,18,38,831,76,514
2000-301,Auckland,Hard,32,A,1/10/2000,13,101820,8,,Marc Rosset,R,201,SUI,29.1,102950,,,Fernando Vicente,R,180,ESP,22.8,6-4 6-3,3,R32,59,3,3,49,30,23,12,9,2,3,2,7,55,32,20,8,10,1,5,46,761,53,707
2000-301,Auckland,Hard,32,A,1/10/2000,14,102770,,,John Van Lottum,R,185,NED,23.7,102162,,,Chris Woodruff,R,188,USA,27,6-1 6-3,3,R32,70,5,1,46,22,19,15,8,3,3,0,5,66,39,24,10,8,7,11,66,585,56,685
2000-301,Auckland,Hard,32,A,1/10/2000,15,102998,,,Jan Michael Gambill,R,190,USA,22.6,101735,,WC,Richard Fromberg,R,196,AUS,29.7,4-6 6-3 6-4,3,R32,96,16,5,87,48,38,22,15,2,4,14,4,78,47,36,13,14,2,5,57,683,80,475
2000-301,Auckland,Hard,32,A,1/10/2000,16,102796,2,,Magnus Norman,R,188,SWE,23.6,102239,,LL,Francisco Costa,R,180,BRA,26.5,6-2 7-5,3,R32,67,11,1,53,31,26,15,10,0,0,4,0,51,28,21,11,10,2,5,14,1498,149,251
2000-301,Auckland,Hard,32,A,1/10/2000,17,102607,,Q,Juan Balcells,R,190,ESP,24.5,103163,1,,Tommy Haas,R,188,GER,21.7,6-4 7-5,3,R16,76,14,0,62,45,37,11,11,2,2,9,4,91,42,28,26,11,4,6,211,157,11,1612
2000-301,Auckland,Hard,32,A,1/10/2000,18,103507,7,,Juan Carlos Ferrero,R,183,ESP,19.9,103252,,,Alberto Martin,R,175,ESP,21.3,6-7(2) 6-2 6-4,3,R16,161,4,6,140,68,44,34,15,12,15,2,3,105,76,44,14,15,10,16,45,768,48,726
2000-301,Auckland,Hard,32,A,1/10/2000,19,102021,,,Michael Chang,R,175,USA,27.8,102103,,Q,Michael Sell,R,180,USA,27.3,4-6 6-4 7-6(1),3,R16,151,4,2,112,69,43,23,16,5,9,2,2,96,65,40,18,16,8,12,50,722,167,219
2000-301,Auckland,Hard,32,A,1/10/2000,20,101320,,,Magnus Gustafsson,R,185,SWE,33,102563,5,,Thomas Johansson,R,180,SWE,24.7,6-2 6-3,3,R16,72,2,4,56,30,24,15,8,9,9,2,6,59,25,17,14,9,5,9,60,626,43,785
2000-301,Auckland,Hard,32,A,1/10/2000,21,102854,6,,Sjeng Schalken,R,193,NED,23.3,102494,,Q,Tomas Behrend,R,193,GER,25,6-4 6-1,3,R16,62,6,5,53,29,25,10,8,2,3,0,2,57,32,19,8,9,2,7,37,843,115,344
2000-301,Auckland,Hard,32,A,1/10/2000,22,103292,,,Gaston Gaudio,R,175,ARG,21,102562,3,,Jiri Novak,R,190,CZE,24.8,6-4 6-7(4) 7-6(4),3,R16,143,0,6,132,91,57,23,17,9,13,3,5,121,71,49,23,17,9,14,72,553,38,831
2000-301,Auckland,Hard,32,A,1/10/2000,23,101820,8,,Marc Rosset,R,201,SUI,29.1,102770,,,John Van Lottum,R,185,NED,23.7,6-3 6-2,3,R16,81,9,2,79,47,35,13,9,5,6,2,3,47,24,14,10,8,2,6,46,761,66,585
2000-301,Auckland,Hard,32,A,1/10/2000,24,102796,2,,Magnus Norman,R,188,SWE,23.6,102998,,,Jan Michael Gambill,R,190,USA,22.6,6-3 6-3,3,R16,74,3,2,63,40,31,12,9,3,3,7,4,54,24,17,15,9,7,10,14,1498,57,683
2000-301,Auckland,Hard,32,A,1/10/2000,25,102607,,Q,Juan Balcells,R,190,ESP,24.5,103507,7,,Juan Carlos Ferrero,R,183,ESP,19.9,4-6 6-3 6-1,3,QF,92,4,2,85,63,46,6,13,5,7,4,5,70,35,24,17,13,4,9,211,157,45,768
2000-301,Auckland,Hard,32,A,1/10/2000,26,102021,,,Michael Chang,R,175,USA,27.8,101320,,,Magnus Gustafsson,R,185,SWE,33,7-5 3-6 1-0 RET,3,QF,113,0,1,68,35,24,16,12,6,9,6,6,85,55,37,14,11,9,12,50,722,60,626
2000-301,Auckland,Hard,32,A,1/10/2000,27,103292,,,Gaston Gaudio,R,175,ARG,21,102854,6,,Sjeng Schalken,R,193,NED,23.3,6-1 6-2,3,QF,61,1,2,60,41,30,9,8,8,8,2,1,48,24,13,10,7,7,11,72,553,37,843
2000-301,Auckland,Hard,32,A,1/10/2000,28,102796,2,,Magnus Norman,R,188,SWE,23.6,101820,8,,Marc Rosset,R,201,SUI,29.1,6-2 6-2,3,QF,65,7,2,55,31,25,12,8,2,2,5,7,55,27,21,7,8,4,8,14,1498,46,761
2000-301,Auckland,Hard,32,A,1/10/2000,29,102021,,,Michael Chang,R,175,USA,27.8,102607,,Q,Juan Balcells,R,190,ESP,24.5,6-3 3-6 6-2,3,SF,105,5,0,82,51,36,16,13,8,10,5,2,90,72,43,9,13,8,12,50,722,211,157
2000-301,Auckland,Hard,32,A,1/10/2000,30,102796,2,,Magnus Norman,R,188,SWE,23.6,103292,,,Gaston Gaudio,R,175,ARG,21,6-4 7-5,3,SF,90,4,1,59,38,26,13,11,4,7,1,3,73,46,25,13,11,5,10,14,1498,72,553
2000-301,Auckland,Hard,32,A,1/10/2000,31,102796,2,,Magnus Norman,R,188,SWE,23.6,102021,,,Michael Chang,R,175,USA,27.8,3-6 6-3 7-5,3,F,140,6,8,87,50,41,12,15,3,7,3,4,102,54,38,18,15,5,10,14,1498,50,722
2000-306,St. Poelten,Clay,32,A,5/22/2000,1,102247,,,Andrea Gaudenzi,R,183,ITA,26.8,103017,1,,Nicolas Kiefer,R,183,GER,22.8,6-7(4) 3-0 RET,3,R32,76,1,3,50,35,19,8,8,4,8,0,4,53,24,11,12,8,5,10,74,575,8,1874
2000-306,St. Poelten,Clay,32,A,5/22/2000,2,102287,,,Albert Portas,R,188,ESP,26.5,103242,,Q,Juan Giner,R,178,ESP,21.8,4-6 6-1 6-2,3,R32,87,4,6,74,35,26,22,13,2,5,0,2,71,46,22,13,12,3,9,71,589,399,63
2000-306,St. Poelten,Clay,32,A,5/22/2000,3,102869,,,Galo Blanco,R,173,ESP,23.6,102987,,,Andre Sa,R,185,BRA,23,6-1 1-0 RET,3,R32,36,1,0,21,12,7,7,5,0,1,0,3,25,11,4,4,4,0,4,70,593,86,481
2000-306,St. Poelten,Clay,32,A,5/22/2000,4,103082,,,Markus Hantschk,R,188,GER,22.5,103819,8,,Roger Federer,R,185,SUI,18.7,6-2 6-1,3,R32,54,0,0,36,17,14,15,7,0,0,2,2,64,36,19,10,8,6,11,94,428,54,735
2000-306,St. Poelten,Clay,32,A,5/22/2000,5,102446,3,,Andrei Medvedev,R,193,UKR,25.7,102795,,Q,Scott Humphries,R,185,USA,23.9,6-3 4-6 7-6(4),3,R32,122,5,5,108,69,46,18,15,7,12,4,4,104,67,45,12,16,4,10,21,1191,720,15
2000-306,St. Poelten,Clay,32,A,5/22/2000,6,103294,,,Christophe Rochus,R,170,BEL,21.4,102834,,,Paul Goldstein,R,178,USA,23.7,6-1 1-6 6-3,3,R32,112,2,5,102,66,41,13,12,9,14,1,4,94,53,27,19,11,10,16,93,445,79,529
2000-306,St. Poelten,Clay,32,A,5/22/2000,7,102998,,,Jan Michael Gambill,R,190,USA,22.9,103344,,,Ivan Ljubicic,R,193,CRO,21.1,7-5 6-1,3,R32,76,6,1,51,33,26,10,10,0,1,8,2,65,25,18,16,9,6,10,67,621,85,488
2000-306,St. Poelten,Clay,32,A,5/22/2000,8,102318,,,Andrei Pavel,R,183,ROU,26.3,102950,5,,Fernando Vicente,R,180,ESP,23.2,6-4 7-5,3,R32,91,1,3,70,57,34,6,11,3,6,0,5,83,56,32,12,11,4,9,43,813,30,956
2000-306,St. Poelten,Clay,32,A,5/22/2000,9,102854,6,,Sjeng Schalken,R,193,NED,23.7,102024,,,Hernan Gumy,R,188,ARG,28.2,6-3 6-4,3,R32,88,3,4,64,33,25,15,10,1,3,0,0,61,32,17,17,9,2,6,39,841,92,453
2000-306,St. Poelten,Clay,32,A,5/22/2000,10,102548,,,Juan Antonio Marin,R,175,CRC,25.2,102533,,,Jens Knippschild,R,190,GER,25.2,6-3 6-3,3,R32,59,1,1,56,36,25,11,9,3,4,4,5,70,39,25,12,9,3,7,77,541,109,372
2000-306,St. Poelten,Clay,32,A,5/22/2000,11,103182,,,Markus Hipfl,R,178,AUT,22,101806,,Q,Marc Kevin Goellner,R,196,GER,29.6,7-6(5) 3-6 6-2,3,R32,111,2,1,95,64,42,22,15,2,5,11,3,101,58,38,26,14,0,3,115,356,381,66
2000-306,St. Poelten,Clay,32,A,5/22/2000,12,102905,4,,Stefan Koubek,L,175,AUT,23.3,102104,,,Christian Ruud,R,188,NOR,27.7,6-3 6-4,3,R32,70,0,5,60,28,20,15,10,4,7,0,3,53,27,17,8,9,5,10,31,941,87,474
2000-306,St. Poelten,Clay,32,A,5/22/2000,13,102776,7,,Andrew Ilie,R,180,AUS,24,103781,,Q,Jurgen Melzer,L,183,AUT,19,6-4 7-6(2),3,R32,82,6,4,84,38,29,20,11,5,8,0,3,67,36,22,15,11,1,5,52,762,437,56
2000-306,St. Poelten,Clay,32,A,5/22/2000,14,101969,,,Orlin Stanoytchev,R,185,BUL,28.6,102567,,,George Bastl,R,183,SUI,25.1,3-6 6-3 6-3,3,R32,104,7,4,79,48,32,15,13,6,10,1,4,76,43,27,15,14,4,10,105,382,75,569
2000-306,St. Poelten,Clay,32,A,5/22/2000,15,101843,,WC,Sergi Bruguera,R,188,ESP,29.3,102238,,,Alberto Berasategui,R,173,ESP,26.8,6-3 2-6 6-3,3,R32,92,2,0,72,47,37,5,13,8,13,0,7,85,56,30,13,13,4,10,213,159,82,494
2000-306,St. Poelten,Clay,32,A,5/22/2000,16,101543,,,Jeff Tarango,L,180,USA,31.5,102882,2,,Mark Philippoussis,R,196,AUS,23.5,1-6 6-4 6-3,3,R32,81,5,2,80,46,37,18,13,4,6,13,4,65,34,27,19,13,2,4,64,669,25,1145
2000-306,St. Poelten,Clay,32,A,5/22/2000,17,102287,,,Albert Portas,R,188,ESP,26.5,102247,,,Andrea Gaudenzi,R,183,ITA,26.8,6-2 6-0,3,R16,58,1,1,45,22,19,12,7,1,1,2,0,46,32,14,5,7,1,6,71,589,74,575
2000-306,St. Poelten,Clay,32,A,5/22/2000,18,102869,,,Galo Blanco,R,173,ESP,23.6,103082,,,Markus Hantschk,R,188,GER,22.5,6-4 6-2,3,R16,73,6,1,52,32,25,11,9,3,4,1,2,59,31,21,11,9,5,9,70,593,94,428
2000-306,St. Poelten,Clay,32,A,5/22/2000,19,102446,3,,Andrei Medvedev,R,193,UKR,25.7,103294,,,Christophe Rochus,R,170,BEL,21.4,6-4 6-4,3,R16,75,4,2,67,38,29,12,10,4,6,0,1,74,45,29,10,10,8,12,21,1191,93,445
2000-306,St. Poelten,Clay,32,A,5/22/2000,20,102318,,,Andrei Pavel,R,183,ROU,26.3,102998,,,Jan Michael Gambill,R,190,USA,22.9,6-3 7-5,3,R16,81,1,1,66,46,26,11,10,3,6,8,6,61,34,22,8,11,2,8,43,813,67,621
2000-306,St. Poelten,Clay,32,A,5/22/2000,21,102548,,,Juan Antonio Marin,R,175,CRC,25.2,102854,6,,Sjeng Schalken,R,193,NED,23.7,4-6 6-3 6-4,3,R16,131,0,5,99,59,38,20,15,10,14,5,8,84,44,31,19,14,6,11,77,541,39,841
2000-306,St. Poelten,Clay,32,A,5/22/2000,22,103182,,,Markus Hipfl,R,178,AUT,22,102905,4,,Stefan Koubek,L,175,AUT,23.3,6-2 6-1,3,R16,56,1,0,39,25,19,10,7,0,0,4,3,56,31,17,9,8,5,10,115,356,31,941
2000-306,St. Poelten,Clay,32,A,5/22/2000,23,102776,7,,Andrew Ilie,R,180,AUS,24,101969,,,Orlin Stanoytchev,R,185,BUL,28.6,4-6 6-3 6-2,3,R16,98,10,4,79,45,34,17,14,4,7,4,7,74,38,24,16,13,3,8,52,762,105,382
2000-306,St. Poelten,Clay,32,A,5/22/2000,24,101543,,,Jeff Tarango,L,180,USA,31.5,101843,,WC,Sergi Bruguera,R,188,ESP,29.3,6-4 6-1,3,R16,72,5,1,52,37,33,4,8,1,1,3,2,68,35,21,14,9,6,10,64,669,213,159
2000-306,St. Poelten,Clay,32,A,5/22/2000,25,102287,,,Albert Portas,R,188,ESP,26.5,102869,,,Galo Blanco,R,173,ESP,23.6,6-7(6) 6-3 6-4,3,QF,127,3,2,95,67,49,19,16,2,3,6,2,97,57,41,22,15,7,10,71,589,70,593
2000-306,St. Poelten,Clay,32,A,5/22/2000,26,102318,,,Andrei Pavel,R,183,ROU,26.3,102446,3,,Andrei Medvedev,R,193,UKR,25.7,6-4 2-6 6-2,3,QF,101,3,1,68,45,30,14,13,0,3,5,3,113,68,45,17,13,11,15,43,813,21,1191
2000-306,St. Poelten,Clay,32,A,5/22/2000,27,102548,,,Juan Antonio Marin,R,175,CRC,25.2,103182,,,Markus Hipfl,R,178,AUT,22,6-3 6-4,3,QF,85,3,2,69,44,29,13,10,5,7,1,2,61,43,23,9,9,3,7,77,541,115,356
2000-306,St. Poelten,Clay,32,A,5/22/2000,28,102776,7,,Andrew Ilie,R,180,AUS,24,101543,,,Jeff Tarango,L,180,USA,31.5,7-5 6-3,3,QF,72,11,2,57,30,25,15,11,0,1,5,1,59,37,21,14,10,5,8,52,762,64,669
2000-306,St. Poelten,Clay,32,A,5/22/2000,29,102318,,,Andrei Pavel,R,183,ROU,26.3,102287,,,Albert Portas,R,188,ESP,26.5,2-6 6-3 6-2,3,SF,89,3,2,74,50,31,14,13,3,6,2,2,70,40,27,16,12,2,6,43,813,71,589
2000-306,St. Poelten,Clay,32,A,5/22/2000,30,102776,7,,Andrew Ilie,R,180,AUS,24,102548,,,Juan Antonio Marin,R,175,CRC,25.2,6-1 7-6(3),3,SF,85,4,3,68,34,29,20,10,3,3,1,2,71,44,26,15,9,5,7,52,762,77,541
2000-306,St. Poelten,Clay,32,A,5/22/2000,31,102318,,,Andrei Pavel,R,183,ROU,26.3,102776,7,,Andrew Ilie,R,180,AUS,24,7-5 3-6 6-2,3,F,137,7,2,104,73,46,14,14,5,9,4,7,120,52,32,32,15,15,21,43,813,52,762
2000-308,Munich,Clay,32,A,5/1/2000,1,102358,1,,Thomas Enqvist,R,190,SWE,26.1,102318,,,Andrei Pavel,R,183,ROU,26.2,3-6 6-4 6-2,3,R32,102,9,2,82,57,41,15,14,7,9,9,1,102,79,47,14,13,13,16,9,1749,83,485
2000-308,Munich,Clay,32,A,5/1/2000,2,103344,,,Ivan Ljubicic,R,193,CRO,21.1,103381,,WC,Andy Fahlke,R,185,GER,20.9,6-3 6-4,3,R32,75,14,0,58,31,26,16,10,4,5,4,6,68,43,28,10,9,11,14,86,476,185,180
2000-308,Munich,Clay,32,A,5/1/2000,3,102562,,,Jiri Novak,R,190,CZE,25.1,102783,,,Rainer Schuettler,R,180,GER,24,6-1 3-2 RET,3,R32,48,1,1,36,25,21,7,6,1,1,2,3,47,27,18,6,7,5,8,42,822,68,583
2000-308,Munich,Clay,32,A,5/1/2000,4,101792,8,,Slava Dosedel,R,183,CZE,29.7,102234,,WC,Oliver Gross,R,185,GER,26.8,6-3 6-2,3,R32,66,0,0,50,40,30,9,9,3,3,0,1,64,46,26,9,8,8,11,54,724,201,164
2000-308,Munich,Clay,32,A,5/1/2000,5,103163,3,,Tommy Haas,R,188,GER,22,102184,,,David Prinosil,R,185,GER,27.1,6-1 4-2 RET,3,R32,48,5,2,41,23,18,10,7,3,4,2,2,41,22,12,7,7,1,5,19,1230,94,418
2000-308,Munich,Clay,32,A,5/1/2000,6,102539,,Q,Bohdan Ulihrach,R,188,CZE,25.1,102029,,Q,Filip Dewulf,R,190,BEL,28.1,6-3 6-1,3,R32,64,3,1,53,28,22,15,8,3,3,0,1,60,46,22,8,8,3,7,114,350,184,180
2000-308,Munich,Clay,32,A,5/1/2000,7,102768,,LL,Federico Browne,R,180,ARG,24,102494,,WC,Tomas Behrend,R,193,GER,25.3,4-6 6-4 7-6(3),3,R32,152,5,4,120,68,45,21,16,11,17,4,11,120,77,52,15,16,13,19,136,287,109,363
